Sentence,entity_1_name,entity_1_id,entity_1_type,entity_2_name,entity_2_id,entity_2_type,labels
graft-versus-host disease prophylaxis with everolimus and  @CHEMICAL$  is associated with a high incidence of sinusoidal obstruction syndrome and  @DISEASE$:: results of the evtac trial.,tacrolimus,D016559,Chemical,microangiopathy,D014652,Disease,1
"taken together, our results confirm the good tolerability of nimesulide and paracetamol in patients who experienced urticaria/angioedema caused by  @CHEMICAL$..",nsaids,D000894,Chemical,angioedema,D000799,Disease,1
the likely frequency of serious  @DISEASE$  with  @CHEMICAL$  was estimated at 0.,sulfasalazine,D012460,Chemical,hepatotoxicity,D056486,Disease,1
epicardial mapping suggested that  @CHEMICAL$  promoted  @DISEASE$  by increasing the number of simultaneous wavefronts reflected by separate zones of reactivation in each cycle.,verapamil,D014700,Chemical,af,D001281,Disease,1
"conclusions:  @CHEMICAL$  promotes  @DISEASE$  in normal dogs by promoting multiple circuit reentry, an effect dependent on intact autonomic tone and not shared by diltiazem.",verapamil,D014700,Chemical,af,D001281,Disease,1
"diabetes was associated with an increased risk of  @DISEASE$  in all patients with chf, but this risk was reduced in the  @CHEMICAL$  group compared with the placebo group.",enalapril,D004656,Chemical,renal impairment,D051437,Disease,1
"a patient developed a severe cholinergic syndrome from the use of  @CHEMICAL$  ophthalmic drops, presented with profound  @DISEASE$  and was initially given the diagnosis of myasthenia gravis.",echothiophate iodide,D004456,Chemical,muscle weakness,D018908,Disease,1
"among the common side effects of  @CHEMICAL$  (dph) overdose, the most frequently encountered neurological signs are those of  @DISEASE$..",diphenylhydantoin,D010672,Chemical,cerebellar dysfunction,D002526,Disease,1
"additionally, 20 to 25% of  @CHEMICAL$--treated rats developed  @DISEASE$  of the bladder epithelium, which was not coincident with the presence of bladder calculi.",paracetamol,D000082,Chemical,hyperplasia,D006965,Disease,1
pentamidine-induced  @DISEASE$  may be related to serum magnesium levels and hypomagnesemia may synergistically induce torsade.,pentamidine,D010419,Chemical,torsade de pointes,D016171,Disease,1
"these results show that  @CHEMICAL$  produces different and abnormal movements, which are related to dose and schedule employed and can be considered as parkinsonian-like and  @DISEASE$  signs.",reserpine,D012110,Chemical,tardive dsykinesia,D004409,Disease,1
1-1 mg/kg p.o.) improves  @CHEMICAL$--induced  @DISEASE$  but does not affect spontaneous movement.,scopolamine,D012601,Chemical,amnesia,D000647,Disease,1
"5 mg/ml), the continued administration of  @CHEMICAL$- plus daily bau (300 mg/kg, orally) partially reversed  @CHEMICAL$--induced anemia and  @DISEASE$  (p less than .",azt,D015215,Chemical,leukopenia,D007970,Disease,1
"thus, the nephrotoxicity induced by  @CHEMICAL$  has a different pathogenetic mechanism.",csa,D016572,Chemical,nephrotoxic,D007674,Disease,1
"tiapride, a substituted benzamide derivative closely related to metoclopramide, reduced  @CHEMICAL$--induced peak dose  @DISEASE$  in 16 patients with idiopathic parkinson's disease.",levodopa,D007980,Chemical,involuntary movements,D004409,Disease,1
torsade de pointes occurred after an average of 10 days of treatment with  @CHEMICAL$..,pentamidine,D010419,Chemical,torsade de pointes,D016171,Disease,1
 @CHEMICAL$  induced nephrogenic diabetes insipidus is considered to be reversible on cessation of therapy but  @DISEASE$  persisted in this patient for ten years after  @CHEMICAL$  was stopped.,lithium,D008094,Chemical,polyuria,D011141,Disease,1
"we report on an infant with  @DISEASE$  attributable to brainstem dysgenesis, born to a  @CHEMICAL$--addicted mother.",cocaine,D003042,Chemical,multiple cranial-nerve involvement,D003389,Disease,1
these data suggest that pilocarpine produced anti @DISEASE$  actions on  @DISEASE$  rat and guinea pig models induced by aconitine or  @CHEMICAL$  via stimulating the cardiac m(3)-machr.,ouabain,D010042,Chemical,arrhythmic,D001145,Disease,1
"two cases of hepatic  @DISEASE$  and one of focal nodular hyperplasia presumably associated with the use of  @CHEMICAL$,, are reported.",oral contraceptives,D003276,Chemical,adenoma,D000236,Disease,1
"methods and results: in order to investigate whether the haart component  @CHEMICAL$  (3'-azido-2',3'-deoxythymidine; azt) triggers the fas-dependent cell-death pathway and cause cytoskeletal disruption in a murine model of  @DISEASE$,, 8-week-old transgenic (expressing fas ligand in the myocardium: fasl tg) and non-transgenic (ntg) mice received water ad libitum containing different concentrations of azt (0, 0.",zidovudine,D015215,Chemical,dcm,D002311,Disease,1
in patients with  @DISEASE$  urinary  @CHEMICAL$  positively correlated with volume at first desire to void and maximum cystometric capacity (p <0.,pge2,D015232,Chemical,oab,D053201,Disease,1
acute renal failure in patients with aids on tenofovir while receiving prolonged  @CHEMICAL$  course for osteomyelitis.,vancomycin,D014640,Chemical,acute renal failure,D058186,Disease,1
"among the subjects treated with  @CHEMICAL$,, 28% men and 32% women had  @DISEASE$..",methadone,D008691,Chemical,prolonged qtc interval,D008133,Disease,1
"d-1 agonist skf 38393 or d-2 agonist quinpirole decreased the  @DISEASE$  induced by fluphenazine, sch 23390 or  @CHEMICAL$..",sulpiride,D013469,Chemical,catalepsy,D002375,Disease,1
the potential modifying effect of retinyl acetate (ra) on  @CHEMICAL$  (bha)-induced rat  @DISEASE$  was examined.,butylated hydroxyanisole,D002083,Chemical,forestomach tumorigenesis,D013274,Disease,1
the differential predictive value of  @CHEMICAL$  responsiveness for the outcome of parkinsonian 'off' signs and  @DISEASE$  and the different correlations of ventral lesion volume with dyskinesias and parkinsonian 'off' signs indicate that different anatomical or pathophysiological substrates may be responsible for the generation of parkinsonian 'off' signs and dyskinesias.,levodopa,D007980,Chemical,lid,D004409,Disease,1
"furthermore, dopamine appeared to act on systems more closely involved with the induction of  @CHEMICAL$   @DISEASE$  rather than directly on the pituitary.",ketamine,D007649,Chemical,catatonia,D002389,Disease,1
the results indicate that  @DISEASE$  induced by  @CHEMICAL$  with isoflurane has no significant harmful effects on mental functions compared to normotensive anaesthesia.,labetalol,D007741,Chemical,hypotension,D007022,Disease,1
"3% of the patients with  @DISEASE$  were among those who received the proper dosage of  @CHEMICAL$,, the percentage increased to 66.",cm,D003287,Chemical,cin,D007674,Disease,1
in the present study we aimed to investigate plasma levels of cgrp during  @DISEASE$  induced by the no donor glyceryl trinitrate ((@CHEMICAL$)) in 16 patients with chronic tension-type  @DISEASE$  and 16 healthy controls.,gtn,D005996,Chemical,headache,D006261,Disease,1
"although a great urinary excretion and half-normal plasma levels of ao were observed on day 6 after  @CHEMICAL$  injection, when  @DISEASE$  was clearly established, hepatic ao mrna levels did not change.",pan,D011692,Chemical,ns,D009404,Disease,1
fatal haemopericardium and  @DISEASE$  due to possible interaction of cranberry juice with  @CHEMICAL$..,warfarin,D014859,Chemical,gastrointestinal haemorrhage,D006471,Disease,1
the  @DISEASE$  caused by a single dose of  @CHEMICAL$  in rats was studied with a computer-assisted morphometric method.,isoniazid,D007538,Chemical,neuropathy,D009422,Disease,1
intravenous infusion of the ganglionic blocker hexamethonium resulted in a rapid decline in map that eliminated the  @CHEMICAL$--induced  @DISEASE$  in both groups.,dietary sodium chloride,D017673,Chemical,increase in map,D006973,Disease,1
"to investigate the relationship of prostaglandins (pgs) to seizure induction, the effects of six pg synthetase inhibitors on  @DISEASE$  induced by flurothyl, picrotoxin, pentetrazol (ptz), electroshock or  @CHEMICAL$  were evaluated.",bicuculline,D001640,Chemical,convulsions,D012640,Disease,1
the memory-enhancing effects of pregs and its analogs were tested in the passive avoidance task using the model of  @CHEMICAL$--induced  @DISEASE$..,scopolamine,D012601,Chemical,amnesia,D000647,Disease,1
thromboembolic and other complications of  @CHEMICAL$  therapy in relationship to pretreatment levels of  @DISEASE$  factors: summary report of a ten-year study.,oral contraceptive,D003276,Chemical,blood coagulation,D001778,Disease,1
"knowing that heart mitochondria represent almost 40% of heart muscle by weight, we conclude that the deteriorating effects of  @CHEMICAL$  on cardiovascular function involve  @DISEASE$..",adr,D004317,Chemical,mitochondrial structural and functional impairment,D028361,Disease,1
"the association between opioid dose and qt, and  @CHEMICAL$  dose and reporting of  @DISEASE$  was assessed using multivariate linear regression and logistic regression, respectively.",methadone,D008691,Chemical,syncope,D013575,Disease,1
"t alone had no effect on locomotion,  @DISEASE$,, or sexual behavior but increased partner preference and aggression.",t,D013739,Chemical,irritability,D001523,Disease,1
"arteritis induced in rats by vasodilators, fenoldopam and  @CHEMICAL$,, was examined immunohistochemically for expressions of inducible type of nitric oxide synthase (inos), basic fibroblast growth factor (bfgf) and tumor growth factor-beta1 (tgf-beta1).",theophylline,D013806,Chemical,arteritis,D001167,Disease,1
"reserpine (1 mg/kg), administered once every other day for 4 days, produced increases in orofacial dyskinesia, tongue protrusion and vacuous chewing in mice, which are signs indicative of  @DISEASE$..",reserpine,D012110,Chemical,tardive dyskinesia,D004409,Disease,1
"both verapamil (10 mg/kg i.p.) and nh4ac pretreatment enhanced morphine analgesia- and  @CHEMICAL$--induced muscular  @DISEASE$  and antagonized amphetamine-induced motor activity, and neither verapamil nor nh4ac affected the convulsant action of metrazol.",diazepam,D003975,Chemical,incoordination,D001259,Disease,1
"ammonia (nh3) was higher in patients who, during continuous therapy, complained of  @DISEASE$  (7 patients) than in those who were symptom-free (17 patients), although  @CHEMICAL$  plasma levels were similar in both groups.",vpa,D014635,Chemical,drowsiness,D006970,Disease,1
"the effects of nik-247 on cholinesterase, scopolamine-induced  @DISEASE$  and spontaneous movement were examined and compared with those of the well-known cholinesterase inhibitors  @CHEMICAL$  and e-2020.",tacrine,D013619,Chemical,amnesia,D000647,Disease,1
effect of glyceryl trinitrate on the sphincter of oddi  @DISEASE$  evoked by  @CHEMICAL$--morphine administration.,prostigmine,D009388,Chemical,spasm,D013035,Disease,1
the nephroprotective effect of coenzyme q10 was investigated in mice with  @DISEASE$  induced by a single i.p. injection of  @CHEMICAL$  (5 mg/kg).,cisplatin,D002945,Chemical,acute renal injury,D058186,Disease,1
methamphetamine causes alterations in the map kinase-related pathways in the brains of mice that display increased  @DISEASE$..,methamphetamine,D008694,Chemical,aggressiveness,D001523,Disease,1
"using two-stage coronary ligation-,  @CHEMICAL$--, and adrenaline-induced canine ventricular  @DISEASE$,, antiarrhythmic effects of cibenzoline were examined and the minimum effective plasma concentration for each arrhythmia model was determined.",digitalis,D004071,Chemical,arrhythmias,D001145,Disease,1
"when coadministered with  @CHEMICAL$- from the onset of drug administration, bau reduced  @CHEMICAL$--induced  @DISEASE$..",azt,D015215,Chemical,marrow toxicity,D001855,Disease,1
hypothyroidism developed in eight patients while they were taking  @CHEMICAL$..,lithium,D008094,Chemical,hypothyroidism,D007037,Disease,1
the data indicate that the effects of  @CHEMICAL$--induced  @DISEASE$  on urinary bladder function are both prevented and reversed by insulin treatment.,streptozotocin,D013311,Chemical,diabetes,D003920,Disease,1
the purpose of this review was to perform a retrospective analysis to examine whether there was a relation between  @CHEMICAL$  usage and  @DISEASE$  after cardiac surgery.,txa,D014148,Chemical,seizures,D012640,Disease,1
it has been suggested that adenylate cyclase inhibition may be important in the development of both nephrogenic diabetes insipidus and hypothyroidism during  @CHEMICAL$  treatment.,lithium,D008094,Chemical,hypothyroid,D007037,Disease,1
" @CHEMICAL$-od: using five tagging snps (rs6693503, rs1805054, rs4912138, rs3790757 and rs9659997), we conducted a genetic association analysis of case-control samples (197  @CHEMICAL$--induced  @DISEASE$  patients and 337 controls) in the japanese population.",meth,D008694,Chemical,psychosis,D011605,Disease,1
objective: the aim of this study was to investigate whether  @CHEMICAL$  given to castrated and noncastrated rats caused hyperprolactinemia and its effects with respect to  @DISEASE$..,fluoxetine,D005473,Chemical,adenomyosis,D062788,Disease,1
cyclophosphamide-induced  @DISEASE$  in freely-moving conscious rats: behavioral approach to a new model of visceral pain.,cyclophosphamide,D003520,Chemical,cystitis,D003556,Disease,1
